Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;79.81979935903362;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;775.6911375564856;1294.7853679135912;1294.7853679135912;6618.876275128586;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.34189317838;-13354.988159999999;-545.3537331783813;0.0;16156.0;3374.884058815488;-2765.0469232239875
12;493.1825107787778;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;1294.7853679194893;1294.7853679135912;1294.7853679135912;6618.876275128569;6618.876275128525;6618.876275128525;9829.44040791984;11007.439595767077;11007.439595767077;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18906.30533041691;-18240.009599999994;-666.295730416915;3.637978807091713e-12;16156.0;-206.93872971191465;-2765.0469232239875
13;70.20537001942931;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;475.2539254476735;1294.7853679135912;1294.7853679135912;6277.8153905496265;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.90931080034;-13326.3888;-545.5205108003385;0.0;16156.0;3604.7426869512883;-2765.0469232239875
14;70.32392107977438;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;478.95732168029616;1294.7853679135912;1294.7853679135912;6292.6034982800875;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.008424129996;-13236.19632;-541.812104129996;0.0;16156.0;3614.3850382116557;-2765.0469232239875
15;72.46056485553655;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;545.7126799155217;1294.7853679135912;1294.7853679135912;6559.319988616854;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.334522873136;-12952.42656;-529.9079628731353;0.0;16156.0;3330.214853152751;-2765.0469232239875
16;79.87004387200518;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;777.2612814183768;1294.7853679135912;1294.7853679135912;6618.876275128586;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.64004352716;-12895.07376;-526.566283527161;0.0;16156.0;3386.215603197702;-2765.0469232239875
17;107.84482816674141;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;1294.785367918752;1294.7853679135912;1294.7853679135912;6618.87627512859;6618.876275128525;6618.876275128525;196.16663667975115;11007.439595767077;11007.439595767077;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.408865932945;-12912.8784;-523.530465932945;0.0;16156.0;2863.4846073840536;-2765.0469232239875
18;2349.2611563141013;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;1294.785367918638;1294.7853679135912;1294.7853679135912;6618.876275128586;6618.876275128525;6618.876275128525;11007.43959576707;11007.439595767077;11007.439595767077;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16698.286378637895;-16416.00959999999;-282.2767786379041;7.275957614183426e-12;16156.0;-3592.977229230008;-2765.0469232239875
19;3993.5774331455455;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;1294.785367921609;1294.7853679135912;1294.7853679135912;6618.876275128628;6618.876275128525;6618.876275128525;11007.43959576707;11007.439595767077;11007.439595767077;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17377.172378327745;-17376.00959995681;-1.1627783709339043;4.3186446418985724e-8;16156.0;-2914.091229499205;-2765.0469232239875
20;125.83660100945605;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;1294.7853679217233;1294.7853679135912;1294.7853679135912;6618.876275128629;6618.876275128525;6618.876275128525;645.9609607973754;11007.439595767077;11007.439595767077;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.283672858848;-12842.03232;-518.2513528588486;0.0;16156.0;2218.8008730233178;-2765.0469232239875
21;98.13379555148602;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;1294.7853679159937;1294.7853679135912;1294.7853679135912;6618.876275128628;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.809365142075;-12199.94928;-495.86008514207475;0.0;16156.0;2273.9155559743776;-2765.0469232239875
22;80.22835653543608;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;788.4585567040283;1294.7853679135912;1294.7853679135912;6618.876275128624;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.123956743499;-11462.11488;-468.00907674349975;0.0;16156.0;2139.1740500055425;-2765.0469232239875
23;72.74408029423635;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;554.5496844772354;1294.7853679135912;1294.7853679135912;6594.186739047692;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.943608231086;-10785.71184;-441.2317682310852;0.0;16156.0;1812.9613778581104;-2765.0469232239875
24;69.39155791787218;49475.59598229405;18921.101238817686;16156.0;18921.101238817686;449.7792939340547;1294.7853679135912;1294.7853679135912;6175.019289014264;6618.876275128525;6618.876275128525;0.0;11007.439595767077;11007.439595767077;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.273432011507;-10036.34688;-410.9265520115075;0.0;16156.0;1653.317433277407;-2765.0469232239875
