Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;80.07200830128433;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;783.5109951282623;1423.0774778280506;1423.0774778280506;6854.9512379708085;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.306819628728;-13354.988159999999;-545.318659628728;0.0;16006.0;3130.952449601063;-12299.83751895687
12;824.6536521748449;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;1423.0774778280997;1423.0774778280506;1423.0774778280506;6854.951237970911;6854.95123797087;6854.95123797087;18116.382980115657;20027.89444627636;20027.89444627636;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18843.325808428523;-18240.009599999998;-603.316208428526;0.0;16006.0;-8921.22468884033;-12299.83751895687
13;70.18964856392333;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;474.694791940035;1423.0774778280506;1423.0774778280506;6274.081012728612;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.91150876161;-13326.3888;-545.5227087616087;0.0;16006.0;3609.036401691264;-12299.83751895687
14;70.30829597668644;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;478.401391321546;1423.0774778280506;1423.0774778280506;6288.888220078435;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.010593975268;-13236.19632;-541.8142739752692;0.0;16006.0;3618.6564266731148;-12299.83751895687
15;72.44750589126072;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;545.2476630545007;1423.0774778280506;1423.0774778280506;6556.205777987985;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.336297661086;-12952.42656;-529.9097376610865;0.0;16006.0;3333.7941800477747;-12299.83751895687
16;80.12226029481538;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;785.0813694628164;1423.0774778280506;1423.0774778280506;6854.951237970814;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.606176791016;-12895.07376;-526.5324167910169;0.0;16006.0;3142.284970097325;-12299.83751895687
17;108.77453188099977;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;1423.0774778280772;1423.0774778280506;1423.0774778280506;6854.951237970913;6854.95123797087;6854.95123797087;219.36884317151745;20027.89444627636;20027.89444627636;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.283827262107;-12912.8784;-523.4054272621074;0.0;16006.0;2475.788179884611;-12299.83751895687
18;2350.45117301264;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;1423.0774778281768;1423.0774778280506;1423.0774778280506;6854.951237970914;6854.95123797087;6854.95123797087;20027.894446276274;20027.89444627636;20027.89444627636;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16698.08354850129;-16416.009599999998;-282.0739485012923;0.0;16006.0;-12978.037136795581;-12299.83751895687
19;3996.699662669708;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;1423.0774778281793;1423.0774778280506;1423.0774778280506;6854.951237970986;6854.95123797087;6854.95123797087;20027.894446276307;20027.89444627636;20027.89444627636;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17376.60795309249;-17376.009599999274;-0.5983530932183104;7.239577826112509e-10;16006.0;-12299.512732222145;-12299.83751895687
20;129.1917932104156;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;1423.0774778281823;1423.0774778280506;1423.0774778280506;6854.951237970984;6854.95123797087;6854.95123797087;729.8014535451535;20027.89444627636;20027.89444627636;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13359.834854925019;-12842.03232;-517.8025349250184;0.0;16006.0;1770.142948094621;-12299.83751895687
21;97.82047017117502;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;1338.150424988651;1423.0774778280506;1423.0774778280506;6854.951237970984;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.849194634819;-12199.94928;-495.89991463481806;0.0;16006.0;1994.5136504896827;-12299.83751895687
22;80.48063490404957;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;796.2805650743494;1423.0774778280506;1423.0774778280506;6854.951237970919;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.093845936248;-11462.11488;-467.97896593624915;0.0;16006.0;1895.245251856927;-12299.83751895687
23;72.73546278181324;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;554.2430018884122;1423.0774778280506;1423.0774778280506;6592.133283975408;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.94458328039;-10785.71184;-441.2327432803903;0.0;16006.0;1815.321392617995;-12299.83751895687
24;69.38374027723876;50910.127074173084;28305.923162075498;16006.0;28305.923162075498;449.50115220738024;1423.0774778280506;1423.0774778280506;6173.157460167422;6854.95123797087;6854.95123797087;0.0;20027.89444627636;20027.89444627636;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.274255036013;-10036.34688;-410.9273750360129;0.0;16006.0;1655.4572338777286;-12299.83751895687
