Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;80.24324928828172;0.0;0.0;0.0;0.0;788.8388508115489;1409.8661358162815;1409.8661358162815;6842.1471545105705;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11542.405564338947;-11089.607999999998;-452.7975643389502;0.0;0.0;-536.4396040564321;0.0
12;3999.975594077497;0.0;0.0;0.0;0.0;1409.8661358164286;1409.8661358162815;1409.8661358162815;6842.14715451237;6842.147154507121;6842.147154507121;216.9656337366176;216.96563373661135;216.96563373661135;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-10999.152903063883;-10999.14913930321;-0.003763760672003451;4552.860460696789;0.0;-182.37799016281548;0.0
13;70.17262625816136;0.0;0.0;0.0;0.0;474.0927717807987;1409.8661358162815;1409.8661358162815;6270.3874297648135;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11353.654183108256;-10907.1618432;-446.49233990825604;0.0;0.0;-690.7949519645125;0.0
14;70.29296479814697;0.0;0.0;0.0;0.0;477.85977179678576;1409.8661358162815;1409.8661358162815;6285.589177428121;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11490.669119784872;-11038.8018432;-451.86727658487183;0.0;0.0;-526.2136883442406;0.0
15;72.43751205922949;0.0;0.0;0.0;0.0;544.8958868616917;1409.8661358162815;1409.8661358162815;6554.1168454145345;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11730.421622819398;-11269.367999999999;-461.0536228193995;0.0;0.0;-232.41753989197008;0.0
16;80.29350697669645;0.0;0.0;0.0;0.0;790.4094053481804;1409.8661358162815;1409.8661358162815;6842.147154510871;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12035.205669780125;-11563.0818432;-472.1238265801253;0.0;0.0;-327.5271536056955;0.0
17;109.60706565371561;0.0;0.0;0.0;0.0;1409.8661358164366;1409.8661358162815;1409.8661358162815;6842.147154512458;6842.147154507121;6842.147154507121;120.084861895333;216.96563373661135;216.96563373661135;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12651.266188981328;-12158.5421568;-492.7240321813281;0.0;0.0;-33.51687946885679;0.0
18;3999.9793559402005;0.0;0.0;0.0;0.0;1409.8661358163665;1409.8661358162815;1409.8661358162815;6842.147154519324;6842.147154507121;6842.147154507121;216.96563373661763;216.96563373661135;216.96563373661135;830.083;0.0;8300.0;0.0;0.0;18662.0;-9623.09697653566;-9623.092944085556;-0.004032450104210137;7656.916655914441;0.0;324.0350538336073;0.0
19;3999.979367435277;0.0;0.0;0.0;0.0;1409.8661358163665;1409.8661358162815;1409.8661358162815;6842.147154519324;6842.147154507121;6842.147154507121;216.96563373661763;216.96563373661135;216.96563373661135;830.083;0.0;8300.0;0.0;0.0;18662.0;-9623.078056375221;-9623.074264396562;-0.003791978659201353;5976.925735603438;0.0;324.01613347598715;0.0
20;132.08360680278452;0.0;0.0;0.0;0.0;1409.8661358163681;1409.8661358162815;1409.8661358162815;6842.147154519412;6842.147154507121;6842.147154507121;216.96563373660913;216.96563373661135;216.96563373661135;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12529.636206366038;-12044.359382399998;-485.27682396603973;0.0;0.0;357.77266320542924;0.0
21;97.9917275412693;0.0;0.0;0.0;0.0;1343.478803453125;1409.8661358162815;1409.8661358162815;6842.147154519411;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11934.472586805705;-11468.331696;-466.14089080570585;0.0;0.0;63.076603543432476;0.0
22;80.6519246799099;0.0;0.0;0.0;0.0;801.6099663439305;1409.8661358162815;1409.8661358162815;6842.147154518379;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11347.192807241909;-10902.0978432;-445.0949640419101;0.0;0.0;45.550274814902096;0.0
23;72.72843877519763;0.0;0.0;0.0;0.0;553.9954597682621;1409.8661358162815;1409.8661358162815;6590.654226191811;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10661.630703976176;-10242.6147648;-419.0159391761765;0.0;0.0;-66.67399130711635;0.0
24;69.37686455858169;0.0;0.0;0.0;0.0;449.2585886713041;1409.8661358162815;1409.8661358162815;6171.698028208161;6842.147154507121;6842.147154507121;0.0;216.96563373661135;216.96563373661135;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9920.214815643849;-9530.01784608;-390.19696956384894;0.0;0.0;-124.58912563371813;0.0
