Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
15;72.43285507102794;0.0;0.0;0.0;0.0;544.7404486495868;1423.8620424943144;1423.8620424943144;6553.117948166596;6849.896597986621;6849.896597986621;0.0;3786.9780004717495;3786.9780004717495;2667.884452315;0.0;5315.0;2613.375070904;0.0;8788.0;-9281.532233379852;-7430.608;-1850.924233379853;0.0;0.0;-3097.5882246056444;0.0
16;79.91382662809188;0.0;0.0;0.0;0.0;778.531612299506;1423.8620424943144;1423.8620424943144;6849.896597982937;6849.896597986621;6849.896597986621;0.0;3786.9780004717495;3786.9780004717495;2822.4763084549995;0.0;5315.0;1431.583804196;0.0;8788.0;-9084.654288592497;-7273.536;-1811.1182885924982;0.0;0.0;-2797.8358357113534;0.0
17;108.09272894910701;0.0;0.0;0.0;0.0;1423.8620424943383;1423.8620424943144;1423.8620424943144;6849.896597983056;6849.896597986621;6849.896597986621;134.87142484918363;3786.9780004717495;3786.9780004717495;2929.87065101;0.0;5315.0;307.25238336;0.0;8788.0;-9232.342197739381;-7393.866000000001;-1838.4761977393798;0.0;0.0;-2413.41312897587;0.0
18;13687.088517334418;0.0;0.0;0.0;0.0;1423.8620424946232;1423.8620424943144;1423.8620424943144;6849.896597991034;6849.896597986621;6849.896597986621;3786.9780004717495;3786.9780004717495;3786.9780004717495;531.55315;0.0;5315.0;0.0050003719999999995;0.0;8788.0;-12429.067884795417;-11520.007999999993;-909.059884795424;9.094947017729282e-12;0.0;-163.2269066674009;0.0
19;14366.04369765201;0.0;0.0;0.0;0.0;1423.8620424946232;1423.8620424943144;1423.8620424943144;6849.8965979910345;6849.896597986621;6849.896597986621;3786.9780004717495;3786.9780004717495;3786.9780004717495;531.55315;0.0;5315.0;0.0;0.0;8788.0;-13701.441571771782;-12800.007999999993;-901.4335717717903;9.094947017729282e-12;0.0;1109.1517806809652;0.0
20;126.08447954674519;0.0;0.0;0.0;0.0;1423.8620424945427;1423.8620424943144;1423.8620424943144;6849.8965979913355;6849.896597986621;6849.896597986621;434.73393550205066;3786.9780004717495;3786.9780004717495;3184.90721614;0.0;5315.0;0.0;0.0;8788.0;-9860.83880314392;-7898.630000000001;-1962.2088031439193;0.0;0.0;-2032.5632157910327;0.0
21;98.11059592075614;0.0;0.0;0.0;0.0;1347.1800345040058;1423.8620424943144;1423.8620424943144;6849.896597991318;6849.896597986621;6849.896597986621;0.0;3786.9780004717495;3786.9780004717495;3260.153249695;0.0;5315.0;0.0;0.0;8788.0;-9400.937615309564;-7528.136;-1872.8016153095627;0.0;0.0;-2056.294111733675;0.0
22;80.27215643968643;0.0;0.0;0.0;0.0;789.7294245528877;1423.8620424943144;1423.8620424943144;6849.896597991217;6849.896597986621;6849.896597986621;0.0;3786.9780004717495;3786.9780004717495;3343.848841705;0.0;5315.0;0.0;0.0;8788.0;-9059.604307703545;-7253.506;-1806.0983077035448;0.0;0.0;-1923.8723575149186;0.0
23;72.72656073495884;0.0;0.0;0.0;0.0;553.9347221995089;1423.8620424943144;1423.8620424943144;6590.275990046281;6849.896597986621;6849.896597986621;0.0;3786.9780004717495;3786.9780004717495;3435.394019025;0.0;5315.0;0.0;0.0;8788.0;-8833.168756888357;-7071.678;-1761.4907568883577;0.0;0.0;-1746.4373986543997;0.0
24;69.37579059980293;0.0;0.0;0.0;0.0;449.2258835486131;1423.8620424943144;1423.8620424943144;6171.507010105621;6849.896597986621;6849.896597986621;0.0;3786.9780004717495;3786.9780004717495;3506.86525454;0.0;5315.0;0.0;0.0;8788.0;-8598.765390422575;-6883.7880000000005;-1714.9773904225742;0.0;0.0;-1528.8339923525893;0.0
