Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;28.192126549790462;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;10189.37530160868;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;571.109424228;0.0;5439.0;4808.000002512;0.0;10794.0;-10244.611011453679;-9837.6;-407.0110114536778;0.0;0.0;-5323.873554358591;0.0
12;24.815519541878295;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;6787.252520907169;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;2109.100001232;0.0;5439.0;6163.99999803;0.0;10794.0;-10194.969445334791;-9789.6;-405.3694453347905;0.0;0.0;-4865.387044232693;0.0
13;21.59691941904416;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;3602.685283114977;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;2247.100000761;0.0;5439.0;6943.999998222;0.0;10794.0;-9922.10666658418;-9527.279999999999;-394.8266665841813;0.0;0.0;-2871.6780291743316;0.0
14;20.320549456981457;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;2333.178688429173;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;1888.199998356;0.0;5439.0;7176.9999946259995;0.0;10794.0;-9791.50990397263;-9401.76;-389.7499039726308;0.0;0.0;-1606.8672059944981;0.0
15;19.610736133010562;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;1621.3136778480687;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;2144.20000032;0.0;5439.0;6799.999996692;0.0;10794.0;-9587.61942595535;-9205.92;-381.6994259553502;0.0;0.0;-977.8929166205405;0.0
16;22.91668660752082;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;4912.884604086184;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;926.850983016;0.0;5439.0;6032.9999986620005;0.0;10794.0;-9236.88272840331;-8869.44;-367.44272840331035;0.0;0.0;-2635.85345366744;0.0
17;22.027243651110762;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;4033.4332205877577;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;1029.727595757;0.0;5439.0;5109.999996276;0.0;10794.0;-8904.038252374407;-8549.76;-354.27825237440584;0.0;0.0;-1269.1218108366033;0.0
18;26.12058652139799;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;8094.121579781372;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;1178.754466155;0.0;5439.0;3760.9999961099998;0.0;10794.0;-9245.33443996825;-8877.84;-367.4944399682499;0.0;0.0;-3788.5451959919183;0.0
19;27.045641058691878;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;9038.45823792996;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;1386.4306174530002;0.0;5439.0;1890.99999648;0.0;10794.0;-9398.957309003192;-9025.439999999986;-373.5173090032055;1.4551915228366852e-11;0.0;-2916.9412605853154;0.0
20;2650.886707635069;0.0;0.0;0.0;0.0;2596.6951916242024;2596.695191624207;2596.695191624207;10686.000045216835;10686.000045216846;10686.000045216846;717.9146142240636;717.9146142240638;717.9146142240638;1551.8023681650002;0.0;5439.0;399.000004914;0.0;10794.0;-14602.366993853813;-14399.999999999958;-202.3669938538554;4.18367562815547e-11;0.0;-1349.0452302869357;0.0
21;3273.9366620087003;0.0;0.0;0.0;0.0;2596.6951916242033;2596.695191624207;2596.695191624207;10686.000045216835;10686.000045216846;10686.000045216846;717.9146142240636;717.9146142240638;717.9146142240638;986.750167872;0.0;5439.0;9.000004818;0.0;10794.0;-9109.66064517176;-9041.27999999992;-68.38064517183905;7.821654435247183e-11;0.0;-5886.699378577238;0.0
22;54.91486397925019;0.0;0.0;0.0;0.0;391.39702071409386;2596.695191624207;2596.695191624207;10686.000045216837;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;339.012092223;0.0;5439.0;0.0;0.0;10794.0;-9316.630978230189;-8948.88;-367.75097823018933;0.0;0.0;-2099.7807113247995;0.0
23;39.75870384005381;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;10686.000045216835;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;1309.513524984;0.0;5439.0;0.0;0.0;10794.0;-9102.129675692768;-8741.52;-360.6096756927667;0.0;0.0;-2893.3860062786366;0.0
24;35.79001366489687;0.0;0.0;0.0;0.0;0.0;2596.695191624207;2596.695191624207;10686.000045216684;10686.000045216846;10686.000045216846;0.0;717.9146142240638;717.9146142240638;1219.135935486;0.0;5439.0;0.0;0.0;10794.0;-8661.648888472413;-8318.16;-343.48888847241415;0.0;0.0;-3243.489205836299;0.0
