Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
14;70.30941804781617;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;478.4426506515846;1302.7068039143908;1302.7068039143908;6289.305030600654;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.010438743942;-13236.19632;-541.814118743943;0.0;16156.0;3618.1985061805053;-5346.304423946818
15;72.44856888591544;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;545.2865002644747;1302.7068039143908;1302.7068039143908;6556.5757828631695;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.336153596007;-12952.42656;-529.9095935960069;0.0;16156.0;3333.3854603163304;-5346.304423946818
16;79.87779203941386;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;777.448387351824;1302.7068039143908;1302.7068039143908;6633.243215779233;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.639017316471;-12895.07376;-526.5652573164714;0.0;16156.0;3371.6589049736417;-5346.304423946818
17;107.90740738361373;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;1302.70680393148;1302.7068039143908;1302.7068039143908;6633.243215779239;6633.243215779376;6633.243215779376;197.6959083704151;13566.350038743838;13566.350038743838;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.400464617649;-12912.8784;-523.5220646176502;0.0;16156.0;2839.6568513593224;-5346.304423946818
18;637.8200181267672;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;1302.7068039308965;1302.7068039143908;1302.7068039143908;6633.243215779211;6633.243215779376;6633.243215779376;13445.419540372393;13566.350038743838;13566.350038743838;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16990.94278624101;-16416.009599999998;-574.9331862410112;0.0;16156.0;-5760.564704077064;-5346.304423946818
19;3966.5961324138307;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;1302.706803918401;1302.7068039143908;1302.7068039143908;6633.243215779284;6633.243215779376;6633.243215779376;13566.350038743069;13566.350038743838;13566.350038743838;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17382.055605128066;-17376.009599998426;-6.046005129641641;1.57160684466362e-9;16156.0;-5490.381453261572;-5346.304423946818
20;125.89917327742263;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;1302.7068039189824;1302.7068039143908;1302.7068039143908;6633.243215779273;6633.243215779376;6633.243215779376;647.4900562431475;13566.350038743838;13566.350038743838;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.275318563403;-12842.03232;-518.2429985634019;0.0;16156.0;2194.9733401708254;-5346.304423946818
21;98.01855981419882;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;1302.706803898563;1302.7068039143908;1302.7068039143908;6633.243215779272;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.82402580728;-12199.94928;-495.87474580727906;0.0;16156.0;2251.6399728088;-5346.304423946818
22;80.23610869798176;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;788.6457847235307;1302.7068039143908;1302.7068039143908;6633.243215779267;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.123044010124;-11462.11488;-468.00816401012463;0.0;16156.0;2124.6173433934828;-5346.304423946818
23;72.73563793709792;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;554.2498372456059;1302.7068039143908;1302.7068039143908;6592.255252137722;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.944563849916;-10785.71184;-441.232723849917;0.0;16156.0;1815.1926644513997;-5346.304423946818
24;69.38379767911948;53352.00641906287;21502.30005844116;16156.0;21502.30005844116;449.5037437705379;1302.7068039143908;1302.7068039143908;6173.245847301842;6633.243215779376;6633.243215779376;0.0;13566.350038743838;13566.350038743838;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.27424935968;-10036.34688;-410.9273693596806;0.0;16156.0;1655.366320807553;-5346.304423946818
