Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
15;72.46494747657529;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;545.7843492753199;1433.1222223955433;1433.1222223955433;6558.199428283197;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;2667.884452315;0.0;5315.0;2613.375070904;0.0;8788.0;-9283.772844052117;-8916.7296;-367.0432440521157;0.0;14829.0;-3101.470229509118;75.82452410338175
16;79.89828597669602;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;778.0926032805364;1433.1222223955433;1433.1222223955433;6865.917480179906;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;2822.4763084549995;0.0;5315.0;1431.583804196;0.0;8788.0;-9087.077137728342;-8728.243199999999;-358.8339377283435;0.0;14829.0;-2810.9920509540025;75.82452410338175
17;107.90924104935988;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953637;1433.1222223955433;1433.1222223955433;6865.917480179995;6865.91748029235;6865.91748029235;131.8259336790877;6454.135773372271;6454.135773372271;2929.87065101;0.0;5315.0;307.25238336;0.0;8788.0;-9235.68360985238;-8872.6392;-363.0444098523803;0.0;14829.0;-2432.3042232945836;75.82452410338175
18;3531.8921509085158;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953655;1433.1222223955433;1433.1222223955433;6865.917480209988;6865.91748029235;6865.91748029235;6454.135773372279;6454.135773372271;6454.135773372271;531.55315;0.0;5315.0;0.0050003719999999995;0.0;8788.0;-14060.94811805406;-13824.00959999998;-236.9385180540825;2.000888343900442e-11;14829.0;-1223.785508376563;75.82452410338175
19;5994.780788749853;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953655;1433.1222223955433;1433.1222223955433;6865.917480275588;6865.91748029235;6865.91748029235;6454.135773372279;6454.135773372271;6454.135773372271;531.55315;0.0;5315.0;0.0;0.0;8788.0;-15360.566334852136;-15360.009599992005;-0.5567348601291859;7.99445842858404e-9;14829.0;75.83770919664121;75.82452410338175
20;125.94336287205823;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.122222395351;1433.1222223955433;1433.1222223955433;6865.917480269155;6865.91748029235;6865.91748029235;432.3946301623659;6454.135773372271;6454.135773372271;3184.90721614;0.0;5315.0;0.0;0.0;8788.0;-9864.997663351116;-9478.356;-386.64166335111605;0.0;14829.0;-2051.3430482342014;75.82452410338175
21;98.15536061997332;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1348.6275309295793;1433.1222223955433;1433.1222223955433;6865.917480269142;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;3260.153249695;0.0;5315.0;0.0;0.0;8788.0;-9404.012272009222;-9033.7632;-370.249072009222;0.0;14829.0;-2070.684917838044;75.82452410338175
22;80.25076517543242;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;789.1075789664726;1433.1222223955433;1433.1222223955433;6865.917480269067;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;3343.848841705;0.0;5315.0;0.0;0.0;8788.0;-9062.031668176769;-8704.207199999999;-357.8244681767699;0.0;14829.0;-1936.8412253194938;75.82452410338175
23;72.75317974016743;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;554.7943540041858;1433.1222223955433;1433.1222223955433;6594.279069499836;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;3435.394019025;0.0;5315.0;0.0;0.0;8788.0;-8835.310106641391;-8486.0136;-349.2965066413911;0.0;14829.0;-1749.1569786182106;75.82452410338175
24;69.4003284070843;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;450.01843413183246;1433.1222223955433;1433.1222223955433;6175.185194078451;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;3506.86525454;0.0;5315.0;0.0;0.0;8788.0;-8600.753855841362;-8260.5456;-340.2082558413631;0.0;14829.0;-1531.3146372077317;75.82452410338175
