Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;59.31879602941161;0.0;0.0;0.0;0.0;197.4623759056785;1827.1736125802693;1827.1736125802693;3664.849503730985;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;571.109424228;0.0;5439.0;4808.000002512;0.0;10794.0;-10241.421306376864;-8198.0;-2043.4213063768639;0.0;0.0;1000.0000000000026;0.0
12;48.0766630241461;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;2260.2799435100032;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;2109.100001232;0.0;5439.0;6163.99999803;0.0;10794.0;-10192.597384128383;-8158.0;-2034.5973841283833;0.0;0.0;-340.7816494228099;0.0
13;39.61973723545936;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;1202.865602435982;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;2247.100000761;0.0;5439.0;6943.999998222;0.0;10794.0;-9920.318039240843;-7939.400000000001;-1980.9180392408416;0.0;0.0;-473.64704969548893;0.0
14;36.40755498934892;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;801.2937806525189;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;1888.199998356;0.0;5439.0;7176.9999946259995;0.0;10794.0;-9789.934426980386;-7834.8;-1955.1344269803851;0.0;0.0;-76.55889724900571;0.0
15;33.93462398774092;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;492.17877388387654;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;2144.20000032;0.0;5439.0;6799.999996692;0.0;10794.0;-9586.245840098003;-7671.6;-1914.645840098003;0.0;0.0;149.86752036536268;0.0
16;38.452369654451;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;1063.17295286209;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;926.850983016;0.0;5439.0;6032.9999986620005;0.0;10794.0;-9235.447406266916;-7391.200000000001;-1844.247406266916;0.0;0.0;1212.4347196560623;0.0
17;39.56315946449154;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;1195.29885574907;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;1029.727595757;0.0;5439.0;5109.999996276;0.0;10794.0;-8902.476504815939;-7124.8;-1777.676504815939;0.0;0.0;1567.4499450864591;0.0
18;49.655900385964294;0.0;0.0;0.0;0.0;0.0;1827.1736125802693;1827.1736125802693;2456.952624916144;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;1178.754466155;0.0;5439.0;3760.9999961099998;0.0;10794.0;-9243.15794639612;-7398.200000000001;-1844.95794639612;0.0;0.0;1846.450818522562;0.0
19;6955.415444737733;0.0;0.0;0.0;0.0;1827.173612579758;1827.1736125802693;1827.1736125802693;4553.348066076644;4553.348066046514;4553.348066046514;1288.2402545808466;1288.2402545810585;1288.2402545810585;1386.4306174530002;0.0;5439.0;1890.99999648;0.0;10794.0;-8747.586609084008;-7521.200000000001;-1226.3866090840072;0.0;0.0;-2198.610125110726;0.0
20;14398.169866490778;0.0;0.0;0.0;0.0;1827.1736125797581;1827.1736125802693;1827.1736125802693;4553.3480660766445;4553.348066046514;4553.348066046514;1288.240254580967;1288.2402545810585;1288.2402545810585;1551.8023681650002;0.0;5439.0;399.000004914;0.0;10794.0;-12840.274524890152;-12000.0;-840.2745248901522;0.0;0.0;3220.7119675531435;0.0
21;9710.380557943281;0.0;0.0;0.0;0.0;1827.1736125797572;1827.1736125802693;1827.1736125802693;4553.348066076644;4553.348066046514;4553.348066046514;1288.2402545809161;1288.2402545810585;1288.2402545810585;986.750167872;0.0;5439.0;9.000004818;0.0;10794.0;-8503.476362376707;-7534.400000000001;-969.0763623767061;0.0;0.0;-161.03397924690142;0.0
22;106.09960651931956;0.0;0.0;0.0;0.0;1659.3566095151348;1827.1736125802693;1827.1736125802693;4553.348066076021;4553.348066046514;4553.348066046514;376.2442255578888;1288.2402545810585;1288.2402545810585;339.012092223;0.0;5439.0;0.0;0.0;10794.0;-9311.85965953171;-7457.400000000001;-1854.4596595317091;0.0;0.0;2383.8984543622278;0.0
23;82.48860079080015;0.0;0.0;0.0;0.0;921.5126793484442;1827.1736125802693;1827.1736125802693;4553.34806607602;4553.348066046514;4553.348066046514;81.1066537976867;1288.2402545810585;1288.2402545810585;1309.513524984;0.0;5439.0;0.0;0.0;10794.0;-9098.238793843955;-7284.6;-1813.6387938439543;0.0;0.0;2232.7576577990935;0.0
24;68.74590749306022;0.0;0.0;0.0;0.0;492.0606106362986;1827.1736125802693;1827.1736125802693;4553.348066076538;4553.348066046514;4553.348066046514;0.0;1288.2402545810585;1288.2402545810585;1219.135935486;0.0;5439.0;0.0;0.0;10794.0;-8658.79333905195;-6931.8;-1726.9933390519498;0.0;0.0;2394.2487688037163;0.0
